age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribe
37,management,single,tertiary,no,600.0,yes,no,unknown,5.0,may,152.0,1.0,-1.0,0,unknown,0
39,admin.,divorced,secondary,no,-349.0,yes,no,unknown,,may,611.0,2.0,-1.0,0,unknown,0
41,blue-collar,married,primary,no,183.0,yes,yes,unknown,5.0,may,110.0,,-1.0,0,unknown,0
40,blue-collar,married,primary,no,0.0,yes,no,unknown,5.0,may,463.0,1.0,-1.0,0,unknown,0
42,management,single,tertiary,no,0.0,yes,yes,unknown,5.0,may,562.0,2.0,-1.0,0,unknown,1
40,blue-collar,divorced,primary,no,0.0,yes,no,,5.0,may,962.0,1.0,-1.0,0,unknown,0
57,technician,married,secondary,no,1078.0,yes,no,unknown,5.0,may,10.0,4.0,-1.0,0,unknown,0
56,entrepreneur,divorced,secondary,no,155.0,no,no,unknown,5.0,may,118.0,3.0,-1.0,0,unknown,0
37,admin.,married,secondary,no,190.0,yes,no,unknown,5.0,may,92.0,2.0,-1.0,0,unknown,0
59,retired,married,secondary,no,319.0,yes,no,,5.0,may,,3.0,-1.0,0,unknown,0
39,services,divorced,secondary,no,-185.0,yes,no,unknown,5.0,may,189.0,3.0,-1.0,0,unknown,0
49,services,married,secondary,no,47.0,no,no,unknown,5.0,may,234.0,2.0,-1.0,0,unknown,0
38,services,single,secondary,no,570.0,yes,no,unknown,5.0,may,75.0,2.0,-1.0,0,unknown,0
36,self-employed,married,tertiary,no,19.0,no,no,unknown,5.0,may,189.0,2.0,-1.0,0,unknown,0
50,blue-collar,married,primary,no,61.0,yes,no,unknown,5.0,may,621.0,3.0,-1.0,0,unknown,0
41,admin.,married,secondary,no,-62.0,yes,yes,unknown,5.0,may,55.0,2.0,-1.0,0,unknown,0
54,technician,married,tertiary,no,258.0,no,no,unknown,5.0,may,310.0,,-1.0,0,unknown,0
58,blue-collar,married,primary,no,,yes,no,,5.0,may,156.0,,-1.0,0,unknown,0
30,blue-collar,single,secondary,no,0.0,yes,no,unknown,5.0,may,,2.0,-1.0,0,unknown,0
33,admin.,single,secondary,no,352.0,yes,no,unknown,5.0,may,225.0,2.0,-1.0,0,unknown,0
47,admin.,married,secondary,no,368.0,yes,no,unknown,5.0,may,125.0,2.0,-1.0,0,unknown,0
50,technician,single,tertiary,no,339.0,yes,no,unknown,5.0,may,2.0,3.0,-1.0,0,unknown,0
32,blue-collar,married,secondary,no,1331.0,yes,no,unknown,5.0,may,286.0,2.0,-1.0,0,unknown,0
40,self-employed,married,secondary,no,672.0,yes,no,,5.0,may,164.0,2.0,-1.0,0,unknown,0
37,management,married,tertiary,no,58.0,yes,no,unknown,5.0,may,98.0,2.0,-1.0,0,unknown,0
54,technician,single,unknown,no,447.0,yes,no,unknown,5.0,may,742.0,2.0,-1.0,0,unknown,0
24,student,single,secondary,no,423.0,yes,no,unknown,5.0,may,226.0,3.0,-1.0,0,unknown,0
54,management,married,tertiary,no,0.0,no,no,unknown,5.0,may,120.0,2.0,-1.0,0,unknown,0
34,technician,married,secondary,no,19.0,yes,no,unknown,5.0,may,362.0,4.0,-1.0,0,unknown,0
56,technician,divorced,primary,no,13.0,yes,no,unknown,5.0,may,357.0,2.0,-1.0,0,unknown,0
31,blue-collar,single,secondary,no,3.0,yes,no,unknown,5.0,may,200.0,2.0,-1.0,0,unknown,0
24,student,single,secondary,no,82.0,yes,no,unknown,5.0,may,204.0,2.0,-1.0,0,unknown,0
42,blue-collar,divorced,primary,no,28.0,yes,no,unknown,5.0,may,126.0,3.0,-1.0,0,unknown,0
57,,married,secondary,no,792.0,yes,no,unknown,5.0,may,65.0,2.0,,0,unknown,0
42,blue-collar,married,unknown,no,408.0,yes,no,unknown,5.0,may,107.0,2.0,-1.0,0,unknown,0
51,admin.,married,secondary,no,531.0,yes,no,unknown,5.0,may,267.0,2.0,-1.0,0,unknown,0
57,retired,married,secondary,no,211.0,yes,no,unknown,5.0,may,248.0,2.0,-1.0,0,unknown,0
36,services,single,secondary,no,62.0,yes,no,unknown,5.0,may,215.0,2.0,,0,unknown,0
53,services,married,unknown,no,257.0,yes,no,unknown,5.0,may,209.0,2.0,-1.0,0,unknown,0
50,technician,married,secondary,no,1234.0,yes,no,unknown,5.0,may,205.0,,-1.0,0,unknown,0
54,management,married,tertiary,no,313.0,yes,no,unknown,5.0,may,83.0,2.0,-1.0,0,unknown,0
55,blue-collar,married,secondary,no,89.0,yes,no,unknown,5.0,may,106.0,3.0,-1.0,0,unknown,0
44,blue-collar,married,secondary,no,129.0,yes,yes,unknown,5.0,may,189.0,2.0,-1.0,0,unknown,0
43,management,married,unknown,no,0.0,yes,no,unknown,5.0,may,105.0,,-1.0,0,unknown,0
56,admin.,married,secondary,no,353.0,yes,no,unknown,5.0,may,106.0,2.0,-1.0,0,unknown,0
54,technician,married,unknown,no,851.0,yes,no,unknown,5.0,may,108.0,2.0,,0,unknown,0
55,services,divorced,primary,no,96.0,yes,yes,unknown,5.0,may,311.0,2.0,-1.0,0,unknown,0
37,services,divorced,secondary,no,,yes,yes,unknown,5.0,may,214.0,2.0,-1.0,0,unknown,0
33,admin.,single,tertiary,no,193.0,no,no,unknown,5.0,may,132.0,2.0,-1.0,0,unknown,0
46,admin.,married,secondary,no,,yes,no,unknown,5.0,may,358.0,2.0,,0,unknown,0
36,blue-collar,married,secondary,no,539.0,yes,yes,,5.0,may,453.0,2.0,-1.0,0,unknown,0
51,technician,single,secondary,no,0.0,yes,no,unknown,5.0,may,364.0,,-1.0,0,unknown,0
40,retired,single,primary,no,0.0,no,no,,5.0,may,136.0,2.0,-1.0,0,,0
42,blue-collar,married,secondary,no,490.0,yes,no,unknown,5.0,may,386.0,2.0,-1.0,0,unknown,0
51,blue-collar,married,secondary,no,0.0,yes,no,,5.0,may,173.0,2.0,-1.0,0,unknown,0
49,blue-collar,married,unknown,no,403.0,yes,no,,5.0,may,,2.0,,0,unknown,0
48,management,married,secondary,no,,yes,no,unknown,5.0,may,224.0,3.0,-1.0,0,unknown,0
32,technician,divorced,tertiary,no,2558.0,no,no,unknown,5.0,may,,2.0,-1.0,0,unknown,0
31,admin.,single,secondary,no,98.0,yes,no,unknown,5.0,may,,2.0,-1.0,0,unknown,0
55,management,single,tertiary,no,115.0,no,no,unknown,5.0,may,111.0,4.0,-1.0,0,unknown,0
40,blue-collar,single,secondary,no,436.0,yes,no,unknown,,may,231.0,3.0,-1.0,0,unknown,0
47,technician,married,tertiary,no,831.0,yes,no,unknown,5.0,may,316.0,3.0,,0,unknown,0
57,technician,married,unknown,no,206.0,yes,no,unknown,5.0,may,216.0,3.0,-1.0,0,unknown,0
41,blue-collar,married,secondary,no,,yes,no,unknown,5.0,may,240.0,2.0,,0,unknown,0
48,blue-collar,married,secondary,no,1.0,no,no,unknown,5.0,may,669.0,3.0,-1.0,0,unknown,0
42,blue-collar,married,unknown,no,57.0,yes,no,unknown,5.0,may,425.0,2.0,-1.0,0,unknown,0
30,blue-collar,single,secondary,no,-457.0,yes,no,,5.0,may,143.0,2.0,-1.0,0,unknown,0
58,management,single,tertiary,no,,yes,no,unknown,5.0,may,174.0,,-1.0,0,unknown,0
45,management,divorced,tertiary,no,24598.0,yes,no,unknown,5.0,may,313.0,3.0,-1.0,0,unknown,0
49,blue-collar,married,secondary,no,30.0,yes,no,unknown,5.0,may,135.0,,-1.0,0,unknown,0
42,admin.,single,secondary,no,1022.0,yes,no,,5.0,may,146.0,2.0,-1.0,0,unknown,0
53,technician,married,secondary,no,56.0,yes,yes,,5.0,may,152.0,2.0,-1.0,0,unknown,0
51,admin.,single,secondary,yes,-2.0,no,no,unknown,5.0,may,402.0,3.0,-1.0,0,unknown,0
32,services,single,secondary,no,121.0,yes,no,unknown,5.0,may,213.0,2.0,-1.0,0,unknown,0
41,blue-collar,single,secondary,no,842.0,yes,no,unknown,5.0,may,,,,0,unknown,0
43,management,divorced,secondary,no,693.0,yes,no,unknown,5.0,may,124.0,3.0,-1.0,0,unknown,0
40,blue-collar,divorced,secondary,no,-333.0,yes,no,unknown,5.0,may,183.0,,-1.0,0,unknown,0
50,blue-collar,married,primary,no,1533.0,yes,no,unknown,5.0,may,325.0,2.0,-1.0,0,unknown,0
34,management,married,tertiary,no,,yes,no,unknown,5.0,may,39.0,4.0,,0,unknown,0
53,services,married,unknown,no,18.0,no,no,unknown,5.0,may,503.0,2.0,,0,unknown,0
45,technician,married,secondary,no,44.0,yes,no,,5.0,may,,4.0,-1.0,0,unknown,0
39,blue-collar,married,primary,no,-100.0,yes,no,unknown,5.0,may,680.0,2.0,-1.0,0,unknown,0
44,services,married,tertiary,no,510.0,yes,no,unknown,5.0,may,421.0,4.0,-1.0,0,unknown,0
55,management,married,tertiary,no,685.0,yes,no,unknown,5.0,may,174.0,3.0,-1.0,0,unknown,0
46,management,single,tertiary,no,187.0,yes,no,unknown,5.0,may,113.0,2.0,-1.0,0,unknown,0
45,blue-collar,married,secondary,no,66.0,yes,no,unknown,5.0,may,808.0,2.0,-1.0,0,unknown,0
34,admin.,married,secondary,no,560.0,yes,no,unknown,5.0,may,198.0,,,0,unknown,0
36,blue-collar,married,secondary,no,0.0,yes,no,unknown,5.0,may,195.0,2.0,-1.0,0,unknown,0
59,unknown,divorced,unknown,no,27.0,no,no,unknown,5.0,may,347.0,,-1.0,0,unknown,0
31,admin.,single,secondary,no,12.0,yes,no,unknown,5.0,may,208.0,2.0,-1.0,0,unknown,0
44,blue-collar,single,secondary,no,34.0,yes,no,unknown,5.0,may,404.0,,-1.0,0,unknown,0
33,entrepreneur,single,tertiary,no,1068.0,yes,no,unknown,5.0,may,396.0,2.0,-1.0,0,unknown,0
40,blue-collar,married,secondary,no,211.0,yes,no,unknown,5.0,may,216.0,4.0,-1.0,0,unknown,0
46,admin.,single,tertiary,no,377.0,yes,no,unknown,5.0,may,98.0,2.0,,0,unknown,0
48,management,married,tertiary,no,263.0,yes,no,unknown,5.0,may,,,-1.0,0,unknown,0
42,services,married,secondary,no,1263.0,yes,no,unknown,6.0,may,114.0,2.0,-1.0,0,unknown,0
27,services,married,secondary,no,8.0,yes,no,unknown,6.0,may,,3.0,,0,unknown,0
48,admin.,married,secondary,no,126.0,yes,yes,,6.0,may,379.0,2.0,-1.0,0,unknown,0
59,admin.,married,secondary,no,230.0,yes,no,unknown,6.0,may,190.0,,-1.0,0,unknown,0
46,technician,married,tertiary,no,841.0,yes,no,unknown,6.0,may,158.0,1.0,-1.0,0,unknown,0
38,admin.,divorced,secondary,no,308.0,yes,no,unknown,6.0,may,102.0,,-1.0,0,unknown,0
43,management,divorced,tertiary,no,1.0,yes,no,unknown,6.0,may,306.0,1.0,-1.0,0,unknown,0
38,admin.,divorced,tertiary,no,86.0,yes,no,unknown,6.0,may,218.0,1.0,,0,unknown,0
23,student,single,secondary,no,157.0,yes,no,unknown,6.0,may,54.0,,-1.0,0,unknown,0
34,services,married,secondary,no,22.0,yes,no,unknown,6.0,may,344.0,1.0,-1.0,0,unknown,0
38,admin.,married,secondary,no,46.0,yes,yes,unknown,6.0,may,,1.0,-1.0,0,unknown,0
37,blue-collar,married,secondary,no,1293.0,no,no,unknown,6.0,may,652.0,1.0,-1.0,0,unknown,0
25,admin.,single,secondary,no,122.0,yes,no,unknown,6.0,may,286.0,1.0,,0,unknown,0
48,blue-collar,married,unknown,no,131.0,yes,no,unknown,6.0,may,189.0,1.0,-1.0,0,unknown,0
49,blue-collar,single,secondary,no,,yes,no,unknown,6.0,may,83.0,1.0,-1.0,0,unknown,0
38,admin.,single,secondary,no,393.0,no,no,unknown,6.0,may,184.0,2.0,-1.0,0,unknown,0
43,blue-collar,married,primary,no,,yes,no,unknown,6.0,may,235.0,1.0,-1.0,0,unknown,0
33,management,married,tertiary,no,0.0,yes,no,,6.0,may,290.0,1.0,-1.0,0,unknown,0
55,blue-collar,married,secondary,no,224.0,yes,no,unknown,6.0,may,232.0,1.0,,0,unknown,0
38,blue-collar,married,secondary,no,757.0,yes,no,unknown,6.0,may,133.0,,-1.0,0,unknown,0
49,services,married,secondary,no,245.0,yes,yes,unknown,6.0,may,318.0,1.0,-1.0,0,unknown,0
40,management,married,secondary,no,8486.0,no,no,unknown,6.0,may,260.0,3.0,-1.0,0,unknown,0
43,admin.,married,unknown,no,350.0,no,no,unknown,6.0,may,437.0,,-1.0,0,unknown,0
38,blue-collar,married,secondary,no,20.0,yes,no,unknown,6.0,may,402.0,1.0,-1.0,0,unknown,0
58,services,married,secondary,no,1667.0,yes,yes,unknown,6.0,may,85.0,,-1.0,0,unknown,0
57,technician,married,unknown,no,345.0,yes,no,unknown,6.0,may,125.0,1.0,,0,unknown,0
32,unemployed,married,secondary,no,10.0,yes,no,unknown,6.0,may,501.0,4.0,,0,unknown,0
56,management,married,tertiary,no,830.0,yes,yes,unknown,6.0,may,1201.0,1.0,-1.0,0,unknown,1
58,blue-collar,divorced,unknown,no,29.0,yes,no,unknown,6.0,may,253.0,1.0,-1.0,0,unknown,0
60,retired,divorced,secondary,no,,yes,no,unknown,6.0,may,1030.0,1.0,-1.0,0,,1
37,technician,married,tertiary,no,8730.0,yes,no,unknown,6.0,may,149.0,1.0,-1.0,0,unknown,0
46,technician,divorced,tertiary,no,477.0,yes,no,unknown,6.0,may,114.0,1.0,,0,unknown,0
27,admin.,married,secondary,no,4.0,yes,no,unknown,6.0,may,243.0,1.0,-1.0,0,unknown,0
43,blue-collar,married,secondary,no,1205.0,yes,no,unknown,6.0,may,769.0,,,0,unknown,0
32,technician,single,secondary,no,0.0,yes,yes,unknown,6.0,may,135.0,3.0,-1.0,0,unknown,0
40,admin.,single,secondary,no,,yes,no,unknown,6.0,may,231.0,,-1.0,0,unknown,0
38,admin.,married,secondary,no,,no,no,unknown,6.0,may,76.0,1.0,-1.0,0,unknown,0
34,blue-collar,married,secondary,no,,no,yes,unknown,6.0,may,199.0,1.0,-1.0,0,unknown,0
47,blue-collar,married,primary,no,206.0,yes,no,unknown,6.0,may,152.0,1.0,-1.0,0,unknown,0
42,housemaid,married,primary,no,17.0,yes,no,,6.0,may,124.0,1.0,-1.0,0,unknown,0
48,technician,married,secondary,no,141.0,yes,yes,unknown,6.0,may,424.0,1.0,-1.0,0,unknown,0
29,self-employed,single,tertiary,no,16.0,yes,no,unknown,6.0,may,43.0,1.0,-1.0,0,unknown,0
50,services,married,secondary,no,206.0,yes,no,unknown,6.0,may,154.0,1.0,-1.0,0,unknown,0
52,technician,married,unknown,no,7.0,no,no,unknown,6.0,may,203.0,2.0,-1.0,0,unknown,0
50,management,married,tertiary,no,0.0,no,no,unknown,6.0,may,326.0,1.0,,0,unknown,0
58,retired,married,tertiary,no,0.0,no,no,unknown,6.0,may,393.0,1.0,-1.0,0,unknown,0
46,blue-collar,divorced,primary,no,1927.0,yes,no,unknown,6.0,may,241.0,3.0,-1.0,0,unknown,0
38,technician,married,secondary,no,284.0,yes,no,,6.0,may,483.0,1.0,-1.0,0,unknown,0
46,blue-collar,married,secondary,no,1660.0,yes,no,unknown,6.0,may,259.0,1.0,-1.0,0,unknown,0
32,services,single,secondary,no,406.0,yes,no,unknown,6.0,may,227.0,1.0,-1.0,0,unknown,0
51,blue-collar,married,primary,no,230.0,yes,no,unknown,6.0,may,,1.0,-1.0,0,unknown,0
39,admin.,single,secondary,no,-25.0,yes,no,unknown,6.0,may,576.0,1.0,-1.0,0,unknown,0
48,admin.,married,secondary,no,182.0,yes,no,unknown,6.0,may,180.0,2.0,-1.0,0,unknown,0
36,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6.0,may,168.0,2.0,-1.0,0,unknown,0
34,admin.,divorced,secondary,no,,yes,no,unknown,6.0,may,90.0,1.0,-1.0,0,unknown,0
40,technician,married,secondary,no,77.0,no,no,unknown,6.0,may,505.0,1.0,-1.0,0,unknown,0
43,unemployed,married,secondary,no,0.0,yes,no,unknown,6.0,may,245.0,1.0,-1.0,0,unknown,0
52,blue-collar,divorced,primary,no,55.0,yes,yes,unknown,6.0,may,186.0,1.0,-1.0,0,unknown,0
33,technician,married,secondary,yes,,yes,no,unknown,6.0,may,623.0,1.0,,0,unknown,0
49,management,single,tertiary,no,163.0,yes,no,,6.0,may,496.0,3.0,-1.0,0,unknown,0
32,management,single,tertiary,no,151.0,yes,no,unknown,6.0,may,118.0,1.0,-1.0,0,unknown,0
39,admin.,single,secondary,no,113.0,yes,no,unknown,6.0,may,342.0,,,0,unknown,0
40,blue-collar,married,secondary,no,0.0,yes,no,unknown,6.0,may,225.0,,-1.0,0,unknown,0
38,technician,single,tertiary,no,9.0,yes,no,unknown,6.0,may,185.0,3.0,,0,unknown,0
43,management,married,secondary,no,375.0,yes,no,unknown,6.0,may,196.0,2.0,-1.0,0,unknown,0
39,services,married,secondary,no,1142.0,yes,no,unknown,6.0,may,276.0,1.0,,0,unknown,0
54,blue-collar,married,primary,no,2102.0,yes,no,unknown,6.0,may,76.0,1.0,-1.0,0,unknown,0
38,technician,single,tertiary,no,4325.0,yes,no,unknown,6.0,may,87.0,1.0,-1.0,0,unknown,0
40,blue-collar,married,secondary,no,217.0,yes,no,unknown,6.0,may,195.0,,-1.0,0,unknown,0
55,admin.,married,secondary,no,131.0,yes,no,unknown,6.0,may,744.0,1.0,-1.0,0,unknown,0
42,management,married,tertiary,no,1680.0,yes,no,unknown,6.0,may,765.0,1.0,,0,unknown,0
39,blue-collar,married,secondary,no,0.0,yes,no,unknown,6.0,may,262.0,1.0,-1.0,0,unknown,0
40,blue-collar,married,primary,no,46.0,yes,no,unknown,6.0,may,119.0,,-1.0,0,unknown,0
32,blue-collar,married,secondary,no,320.0,yes,no,unknown,6.0,may,198.0,2.0,-1.0,0,unknown,0
55,admin.,married,secondary,no,183.0,yes,no,unknown,6.0,may,150.0,,-1.0,0,unknown,0
45,blue-collar,married,secondary,no,39.0,no,no,unknown,6.0,may,241.0,,-1.0,0,unknown,0
35,management,single,tertiary,no,560.0,yes,no,,6.0,may,181.0,1.0,-1.0,0,unknown,0
58,technician,divorced,secondary,no,469.0,no,no,unknown,,may,196.0,1.0,-1.0,0,unknown,0
35,admin.,married,secondary,no,,yes,no,unknown,6.0,may,149.0,1.0,-1.0,0,unknown,0
49,services,married,primary,no,61.0,yes,no,unknown,6.0,may,246.0,1.0,-1.0,0,unknown,0
34,technician,single,tertiary,no,242.0,yes,no,unknown,6.0,may,,1.0,-1.0,0,unknown,0
36,blue-collar,married,secondary,no,139.0,yes,no,unknown,6.0,may,309.0,2.0,-1.0,0,unknown,0
24,self-employed,single,secondary,no,0.0,yes,no,unknown,6.0,may,,1.0,-1.0,0,unknown,0
34,technician,married,secondary,no,367.0,yes,no,unknown,6.0,may,140.0,1.0,-1.0,0,unknown,0
51,admin.,divorced,secondary,no,228.0,yes,no,unknown,6.0,may,136.0,1.0,-1.0,0,unknown,0
39,technician,single,unknown,no,45248.0,yes,no,,6.0,may,1623.0,1.0,-1.0,0,unknown,1
50,self-employed,married,unknown,no,-84.0,yes,no,unknown,6.0,may,101.0,1.0,-1.0,0,unknown,0
32,services,single,secondary,no,310.0,yes,no,unknown,6.0,may,144.0,1.0,-1.0,0,unknown,0
42,blue-collar,married,unknown,no,132.0,yes,no,unknown,6.0,may,238.0,,-1.0,0,unknown,0
50,technician,married,secondary,no,797.0,yes,no,unknown,6.0,may,354.0,1.0,-1.0,0,unknown,0
40,services,married,secondary,no,71.0,no,no,unknown,6.0,may,79.0,1.0,-1.0,0,unknown,0
46,management,divorced,unknown,no,2.0,yes,no,unknown,6.0,may,187.0,1.0,-1.0,0,unknown,0
37,management,married,tertiary,no,231.0,yes,yes,,6.0,may,,2.0,,0,unknown,0
34,blue-collar,married,secondary,no,270.0,yes,yes,unknown,6.0,may,159.0,1.0,,0,unknown,0
44,blue-collar,married,secondary,no,274.0,yes,yes,unknown,6.0,may,409.0,1.0,-1.0,0,unknown,0
40,admin.,single,secondary,no,-109.0,yes,yes,unknown,6.0,may,170.0,1.0,-1.0,0,unknown,0
37,technician,married,secondary,no,1.0,yes,no,unknown,6.0,may,608.0,1.0,-1.0,0,unknown,1
33,blue-collar,single,secondary,yes,-60.0,no,no,unknown,6.0,may,243.0,1.0,-1.0,0,unknown,0
35,blue-collar,married,secondary,no,89.0,yes,no,unknown,6.0,may,145.0,2.0,-1.0,0,unknown,0
58,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,6.0,may,112.0,1.0,-1.0,0,unknown,0
39,blue-collar,married,primary,no,0.0,yes,no,unknown,6.0,may,262.0,2.0,-1.0,0,unknown,0
43,blue-collar,married,secondary,no,-509.0,yes,no,unknown,6.0,may,124.0,1.0,-1.0,0,,0
39,unemployed,married,primary,no,408.0,yes,no,unknown,6.0,may,53.0,1.0,-1.0,0,unknown,0
36,services,single,primary,no,58.0,yes,no,unknown,6.0,may,134.0,1.0,-1.0,0,unknown,0
57,retired,single,secondary,no,,no,yes,unknown,6.0,may,204.0,,-1.0,0,unknown,0
36,admin.,single,secondary,no,20.0,yes,no,unknown,6.0,may,186.0,1.0,,0,unknown,0
50,blue-collar,married,primary,no,71.0,yes,no,unknown,,may,678.0,1.0,-1.0,0,unknown,0
55,blue-collar,married,secondary,no,52.0,yes,no,unknown,6.0,may,182.0,,-1.0,0,unknown,0
44,self-employed,married,tertiary,no,292.0,yes,no,unknown,6.0,may,162.0,,-1.0,0,unknown,0
44,services,divorced,secondary,no,424.0,yes,no,unknown,6.0,may,27.0,1.0,-1.0,0,unknown,0
39,housemaid,single,primary,no,109.0,yes,no,unknown,6.0,may,699.0,,-1.0,0,unknown,0
46,blue-collar,married,unknown,no,1044.0,yes,no,unknown,6.0,may,43.0,1.0,,0,unknown,0
39,blue-collar,married,secondary,no,983.0,yes,no,unknown,6.0,may,97.0,,,0,unknown,0
34,admin.,married,secondary,no,869.0,no,no,,6.0,may,1677.0,1.0,-1.0,0,unknown,1
40,blue-collar,married,primary,no,668.0,yes,no,,6.0,may,283.0,2.0,-1.0,0,unknown,0
50,management,married,tertiary,no,964.0,yes,no,unknown,6.0,may,323.0,,-1.0,0,unknown,0
31,management,single,secondary,no,301.0,yes,no,unknown,6.0,may,82.0,1.0,-1.0,0,unknown,0
37,admin.,single,secondary,no,,yes,no,unknown,6.0,may,310.0,1.0,-1.0,0,unknown,0
39,,single,secondary,no,1877.0,yes,no,unknown,6.0,may,185.0,1.0,-1.0,0,unknown,0
51,blue-collar,married,primary,no,,yes,no,unknown,6.0,may,47.0,1.0,-1.0,0,unknown,0
41,technician,married,secondary,no,871.0,yes,no,unknown,6.0,may,145.0,,,0,unknown,0
41,technician,married,secondary,no,767.0,yes,yes,unknown,6.0,may,204.0,1.0,,0,unknown,0
43,blue-collar,married,secondary,no,0.0,no,no,unknown,6.0,may,187.0,1.0,-1.0,0,unknown,0
30,services,single,secondary,no,,yes,no,unknown,6.0,may,30.0,2.0,-1.0,0,unknown,0
54,management,divorced,primary,no,0.0,no,no,unknown,6.0,may,472.0,1.0,-1.0,0,unknown,0
43,blue-collar,divorced,secondary,no,110.0,yes,yes,unknown,6.0,may,448.0,,-1.0,0,unknown,0
59,management,divorced,tertiary,no,-76.0,yes,yes,,6.0,may,264.0,1.0,-1.0,0,unknown,0
47,technician,married,unknown,no,178.0,yes,no,unknown,6.0,may,,1.0,-1.0,0,,0
40,,married,primary,no,-66.0,yes,no,unknown,6.0,may,288.0,1.0,,0,unknown,0
32,technician,married,secondary,no,0.0,yes,no,unknown,6.0,may,176.0,,-1.0,0,unknown,0
29,blue-collar,married,secondary,no,1.0,yes,no,unknown,6.0,may,215.0,1.0,-1.0,0,unknown,0
36,blue-collar,married,secondary,no,0.0,yes,no,unknown,6.0,may,337.0,,,0,unknown,0
55,unemployed,married,tertiary,no,5345.0,no,no,unknown,6.0,may,278.0,,-1.0,0,unknown,0
30,blue-collar,divorced,secondary,no,,yes,no,unknown,6.0,may,188.0,2.0,-1.0,0,unknown,0
39,admin.,single,secondary,no,0.0,yes,no,unknown,6.0,may,174.0,,-1.0,0,unknown,0
39,blue-collar,divorced,secondary,no,42.0,yes,no,unknown,6.0,may,226.0,2.0,-1.0,0,unknown,0
50,blue-collar,divorced,secondary,no,41.0,yes,no,unknown,6.0,may,190.0,,-1.0,0,unknown,0
44,blue-collar,married,secondary,no,-99.0,yes,no,unknown,6.0,may,111.0,,,0,unknown,0
37,technician,single,secondary,no,17.0,yes,no,unknown,6.0,may,164.0,1.0,-1.0,0,unknown,0
46,admin.,married,primary,no,276.0,yes,yes,,6.0,may,157.0,2.0,-1.0,0,unknown,0
32,technician,single,unknown,no,-170.0,no,no,unknown,6.0,may,46.0,1.0,-1.0,0,unknown,0
37,management,single,tertiary,no,,yes,yes,unknown,6.0,may,374.0,1.0,-1.0,0,unknown,0
29,blue-collar,married,secondary,no,,yes,no,unknown,6.0,may,349.0,1.0,-1.0,0,unknown,0
41,blue-collar,married,secondary,no,946.0,yes,no,unknown,6.0,may,325.0,,-1.0,0,unknown,0
45,blue-collar,married,primary,no,1297.0,yes,no,unknown,6.0,may,233.0,,-1.0,0,unknown,0
57,retired,divorced,secondary,no,-331.0,yes,no,unknown,,may,531.0,1.0,-1.0,0,unknown,0
48,blue-collar,single,secondary,no,44.0,yes,no,unknown,6.0,may,153.0,1.0,-1.0,0,unknown,0
60,retired,married,secondary,yes,,no,no,unknown,6.0,may,80.0,1.0,-1.0,0,unknown,0
26,admin.,single,secondary,no,712.0,yes,no,unknown,6.0,may,232.0,1.0,-1.0,0,unknown,0
58,retired,married,secondary,no,5435.0,yes,no,unknown,6.0,may,118.0,,-1.0,0,unknown,0
34,admin.,married,secondary,no,507.0,yes,no,unknown,6.0,may,190.0,1.0,-1.0,0,unknown,0
55,unemployed,divorced,secondary,no,387.0,yes,no,unknown,6.0,may,918.0,1.0,-1.0,0,unknown,1
41,blue-collar,married,primary,no,0.0,yes,yes,unknown,6.0,may,238.0,1.0,-1.0,0,unknown,0
50,management,divorced,secondary,no,1716.0,yes,no,unknown,6.0,may,82.0,1.0,-1.0,0,,0
49,entrepreneur,married,secondary,no,167.0,yes,yes,unknown,6.0,may,198.0,3.0,-1.0,0,unknown,0
44,admin.,married,unknown,no,40.0,no,yes,unknown,6.0,may,160.0,,-1.0,0,unknown,0
44,blue-collar,married,primary,no,148.0,yes,no,unknown,6.0,may,211.0,1.0,,0,unknown,0
31,technician,married,secondary,no,17.0,yes,yes,unknown,6.0,may,,1.0,-1.0,0,unknown,0
34,blue-collar,single,tertiary,no,1011.0,yes,no,,6.0,may,,1.0,-1.0,0,unknown,0
46,management,single,unknown,no,1527.0,yes,no,unknown,6.0,may,269.0,,-1.0,0,unknown,0
