customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
215,5700.0,13.124099999999999,B,Secretary,<=5 years,RENT,23500.0,2014-02-19,0,Debt consolidation,4.0,2015-07-15,
216,13580.0,16.968600000000002,D,Accountant,<=5 years,RENT,49000.0,2015-01-14,0,Debt consolidation,8.0,2016-01-13,
217,16740.0,14.517299999999999,D,Taxi driver,>5 years,RENT,51700.0,2014-06-18,0,Debt consolidation,18.0,2016-01-03,
218,11088.0,17.0429,D,Nurse,<=5 years,MORTGAGE,31680.0,2015-11-20,0,Debt consolidation,5.0,2016-01-16,
219,32550.0,15.434099999999999,D,,,OWNER,96252.24,2014-11-22,0,Debt consolidation,15.0,2015-08-22,
220,8835.0,7.6892,B,Software developer,>5 years,MORTGAGE,59000.0,2015-10-08,0,Debt consolidation,14.0,2015-11-16,
221,13720.0,7.944299999999999,A,Accountant,>5 years,MORTGAGE,107986.94399999999,2015-01-26,0,Debt consolidation,13.0,2016-01-15,
222,18400.0,13.0403,C,Statistician,>5 years,RENT,48613.49,2012-09-24,0,Debt consolidation,11.0,2016-01-17,
223,11625.0,12.1824,C,Statistician,>5 years,MORTGAGE,51909.2574,2015-02-16,0,Debt consolidation,7.0,2016-01-23,
224,8000.0,7.1799,A,Accountant,<=5 years,RENT,61750.0,2015-07-22,0,Debt consolidation,7.0,2016-01-11,
225,5390.0,10.5252,B,Teacher,<=5 years,RENT,33600.0,2012-06-23,0,Debt consolidation,13.0,2014-10-13,
226,19110.0,10.99,B,Software developer,>5 years,RENT,101200.0,2015-02-09,0,Debt consolidation,12.0,2016-01-02,
227,7425.0,12.4704,C,Nurse,>5 years,RENT,62200.0,2014-12-03,0,Debt consolidation,7.0,2016-01-06,
228,19926.25,14.673399999999999,D,Nurse,<=5 years,RENT,47000.0,2014-10-12,0,Debt consolidation,10.0,2016-01-10,
229,22750.0,13.0977,C,Statistician,<=5 years,RENT,141000.0,2010-10-09,0,Debt consolidation,13.0,2015-03-18,
230,10000.0,14.8507,C,Software developer,>5 years,MORTGAGE,107910.0,2012-06-04,0,Debt consolidation,11.0,2013-12-18,
231,10340.0,10.6603,B,,,MORTGAGE,45000.0,2014-10-06,0,Debt consolidation,18.0,2016-01-12,
232,2760.0,12.12,B,,,RENT,35720.0,2012-08-06,0,Debt consolidation,10.0,2015-04-27,
233,24960.0,19.4655,E,Bus driver,>5 years,RENT,123500.0,2012-08-21,0,Other,11.0,2013-03-01,
234,3760.0,9.7902,B,,,OWNER,28500.0,2015-04-26,0,Health,11.0,2015-12-15,
235,5940.0,5.5476,A,Nurse,<=5 years,RENT,40000.0,2014-06-05,0,Debt consolidation,17.0,2015-03-20,
236,21840.0,16.8268,E,Statistician,<=5 years,OWNER,153767.25,2008-02-06,0,Other,23.0,2008-06-23,
237,20247.5,17.25,D,Accountant,>5 years,MORTGAGE,63700.0,2012-09-02,0,Debt consolidation,12.0,2015-04-18,
238,15732.0,7.6533,A,Taxi driver,<=5 years,MORTGAGE,106400.0,2015-03-08,0,Debt consolidation,11.0,2016-01-11,
239,12305.0,16.310399999999998,D,Secretary,>5 years,MORTGAGE,48960.0,2015-03-24,0,Debt consolidation,14.0,2016-01-25,
240,6400.0,8.138300000000001,A,Accountant,<=5 years,MORTGAGE,70000.0,2014-10-05,0,Debt consolidation,9.0,2016-01-04,
241,15980.0,11.921299999999999,C,Secretary,<=5 years,MORTGAGE,73790.0,2015-03-19,0,Debt consolidation,21.0,2015-12-25,
242,13501.0,17.613,E,Software developer,<=5 years,RENT,33250.0,2014-12-11,0,Debt consolidation,7.0,2016-01-01,
243,24000.0,10.3306,B,Other,>5 years,MORTGAGE,50000.0,2015-05-25,0,Debt consolidation,13.0,2016-01-04,
244,24500.0,13.624500000000001,C,Nurse,>5 years,MORTGAGE,63700.0,2015-02-18,0,Debt consolidation,21.0,2015-12-16,
245,16800.0,11.8017,C,Statistician,<=5 years,MORTGAGE,168350.0,2015-05-23,0,Other,11.0,2015-09-12,
246,11761.25,15.1417,D,Dentist,<=5 years,MORTGAGE,31192.98,2015-06-25,0,Debt consolidation,13.0,2016-01-18,
247,22227.0,9.0783,B,Taxi driver,<=5 years,RENT,53196.0,2014-08-09,0,Debt consolidation,19.0,2016-01-08,
248,16660.0,13.1136,C,Bus driver,>5 years,MORTGAGE,93000.0,2015-01-15,0,Debt consolidation,14.0,2016-01-05,
249,3000.0,6.1776,A,Statistician,>5 years,MORTGAGE,88360.0,2015-05-01,0,Debt consolidation,6.0,2016-01-20,
250,3528.0,22.785,E,Software developer,<=5 years,RENT,29700.0,2013-09-01,0,Debt consolidation,16.0,2014-09-17,
251,27440.0,14.5035,C,Teacher,>5 years,MORTGAGE,84600.0,2015-08-22,0,Debt consolidation,9.0,2016-01-25,
252,14528.25,7.9,A,Other,>5 years,MORTGAGE,36795.0,2012-08-20,0,Debt consolidation,9.0,2014-11-04,
253,18200.0,6.8508,A,Statistician,<=5 years,MORTGAGE,93100.0,2015-04-26,0,Other,12.0,2016-01-14,
254,25760.0,10.6603,B,Accountant,>5 years,MORTGAGE,115000.0,2015-04-16,0,Debt consolidation,8.0,2016-01-03,
255,28512.0,18.0856,E,Software developer,>5 years,MORTGAGE,109200.0,2015-01-11,0,Home improvements,7.0,2016-01-02,
256,12160.0,9.5504,B,Nurse,<=5 years,MORTGAGE,96000.0,2013-02-09,0,Debt consolidation,6.0,2014-07-20,
257,24000.0,13.23,C,Teacher,>5 years,MORTGAGE,76800.0,2010-10-20,0,Debt consolidation,11.0,2015-11-17,
258,33950.0,16.4803,D,Taxi driver,<=5 years,MORTGAGE,104500.0,2015-08-27,0,Home improvements,11.0,2016-01-26,
259,19008.0,12.282,C,Nurse,>5 years,RENT,74340.6,2014-08-10,0,Debt consolidation,12.0,2015-12-21,
260,2850.0,16.8672,D,Civil Servant,<=5 years,RENT,43120.0,2015-10-05,0,Other,14.0,2016-01-05,
261,10642.5,14.5403,C,Dentist,>5 years,RENT,46500.0,2014-10-13,0,Holidays,8.0,2016-01-10,
262,14720.0,9.755700000000001,B,Civil Servant,<=5 years,RENT,38640.0,2015-01-04,0,Debt consolidation,19.0,2016-01-02,
263,24500.0,7.718800000000001,A,Accountant,>5 years,MORTGAGE,65800.0,2014-08-08,0,Debt consolidation,8.0,2016-01-22,
264,21560.0,19.1009,E,Statistician,<=5 years,RENT,41800.0,2014-11-16,1,Debt consolidation,12.0,2015-08-01,
265,4950.0,11.5526,C,Dentist,>5 years,MORTGAGE,32760.0,2015-10-15,0,Other,10.0,2016-01-15,
266,9588.0,16.1644,D,Bus driver,<=5 years,MORTGAGE,195840.0,2015-03-14,0,Home improvements,6.0,2016-01-11,
267,9900.0,12.85,B,Civil Servant,<=5 years,MORTGAGE,90650.0,2013-12-21,0,Debt consolidation,18.0,2014-07-10,
268,14400.0,7.3402,A,Dentist,>5 years,RENT,60450.0,2014-11-02,0,Debt consolidation,10.0,2016-01-06,
269,15000.0,7.26,A,Taxi driver,>5 years,OWNER,134400.0,2015-10-05,0,Home improvements,9.0,2015-12-03,
270,11880.0,10.110800000000001,B,Teacher,<=5 years,RENT,85000.0,2015-08-02,0,Debt consolidation,15.0,2015-12-14,
271,3465.0,10.9655,C,Software developer,<=5 years,MORTGAGE,23000.0,2015-11-18,0,Debt consolidation,5.0,2016-01-18,
272,3325.0,12.1422,C,Accountant,>5 years,RENT,66640.0,2014-11-01,0,Debt consolidation,7.0,2015-08-01,
273,4462.0,7.663,A,Software developer,<=5 years,RENT,37240.0,2012-09-09,0,Car purchase,8.0,2015-06-06,
274,14720.0,11.1504,B,Software developer,>5 years,MORTGAGE,78720.0,2013-06-25,0,Debt consolidation,16.0,2014-07-13,
275,14100.0,16.6915,D,Taxi driver,<=5 years,RENT,73500.0,2015-08-25,0,Debt consolidation,5.0,2016-01-18,
276,18364.5,17.7632,D,Statistician,>5 years,MORTGAGE,46060.0,2013-09-04,0,Other,6.0,2016-01-17,
277,17460.0,9.290700000000001,B,Other,>5 years,RENT,55138.72,2015-03-20,1,Debt consolidation,18.0,2016-01-06,
278,15246.0,17.2809,E,Nurse,>5 years,MORTGAGE,91665.0,2015-12-27,0,Debt consolidation,15.0,2016-01-06,2.0
279,9700.0,7.5744,A,Teacher,>5 years,MORTGAGE,81880.0,2015-09-17,0,Other,9.0,2015-12-27,
280,11960.0,13.5606,C,Bus driver,<=5 years,OWNER,28569.6,2014-07-06,0,Debt consolidation,10.0,2016-01-14,
281,4368.0,12.6945,C,Statistician,>5 years,RENT,28710.0,2014-02-11,0,Debt consolidation,10.0,2014-03-07,
282,30720.0,8.6198,B,Software developer,<=5 years,MORTGAGE,69300.0,2015-11-19,0,Debt consolidation,20.0,2016-01-26,
283,20000.0,17.155,E,Dentist,>5 years,OWNER,160000.0,2015-09-24,0,Debt consolidation,28.0,2015-12-10,
284,11760.0,16.6944,D,,,MORTGAGE,36800.0,2013-11-21,0,Debt consolidation,10.0,2015-03-16,
285,9700.0,6.3609,A,Teacher,>5 years,MORTGAGE,70085.51670000001,2014-12-27,0,Debt consolidation,13.0,2015-02-01,
286,26880.0,5.928,A,Statistician,>5 years,OWNER,119600.0,2015-07-04,0,Debt consolidation,15.0,2016-01-12,
287,11880.0,7.0104,A,Software developer,>5 years,MORTGAGE,83861.96,2014-02-21,0,Debt consolidation,11.0,2016-01-25,
288,22320.0,11.5104,B,Nurse,>5 years,RENT,70840.0,2015-01-17,0,Debt consolidation,15.0,2016-01-17,
289,5000.0,9.6903,B,Software developer,<=5 years,MORTGAGE,52920.0,2015-08-24,0,Other,15.0,2016-01-16,
290,7520.0,12.7302,B,Teacher,<=5 years,MORTGAGE,72270.0,2014-04-08,0,Debt consolidation,23.0,2016-01-21,
291,7128.0,4.841200000000001,A,Dentist,<=5 years,RENT,94080.0,2015-07-08,0,Debt consolidation,11.0,2016-01-25,
292,9900.0,6.0357,A,Dentist,<=5 years,RENT,70500.0,2014-07-19,0,Debt consolidation,12.0,2016-01-01,
293,14880.0,7.821000000000001,A,Teacher,<=5 years,RENT,83300.0,2012-05-08,0,Debt consolidation,10.0,2015-05-26,
294,9870.0,13.35,C,Statistician,<=5 years,RENT,43200.0,2014-08-27,0,Debt consolidation,7.0,2016-01-09,
295,30400.0,11.6748,C,Teacher,>5 years,MORTGAGE,207000.0,2015-09-12,0,Debt consolidation,16.0,2016-01-12,
296,6208.0,13.5606,C,Accountant,<=5 years,RENT,16920.0,2014-05-16,0,Debt consolidation,11.0,2015-10-11,
297,4950.0,9.290700000000001,B,Nurse,<=5 years,MORTGAGE,90240.0,2015-08-20,0,Debt consolidation,15.0,2016-01-01,
298,4056.0,15.1417,D,Nurse,<=5 years,RENT,29100.0,2015-07-08,0,Debt consolidation,11.0,2016-01-13,
299,3611.0,13.4702,C,Nurse,<=5 years,MORTGAGE,72750.0,2015-11-25,0,Health,6.0,2016-01-03,
300,6394.0,5.054,A,,,MORTGAGE,67172.5,2015-12-20,0,Debt consolidation,8.0,2016-01-17,0.0
301,2820.0,10.2207,B,Secretary,<=5 years,RENT,45120.0,2015-07-21,0,Debt consolidation,16.0,2016-01-23,
302,5700.0,7.9346,B,Dentist,>5 years,MORTGAGE,69750.0,2015-03-07,0,Debt consolidation,8.0,2015-12-24,
303,30030.0,6.6432,A,Taxi driver,>5 years,MORTGAGE,72156.0,2015-05-19,0,Debt consolidation,18.0,2016-01-11,
304,29610.0,16.963199999999997,D,Other,>5 years,MORTGAGE,83260.0,2014-10-20,0,Debt consolidation,14.0,2015-12-19,
305,21390.0,10.0485,B,Other,>5 years,MORTGAGE,87360.0,2014-10-07,0,Debt consolidation,10.0,2016-01-10,
306,10192.0,14.927200000000001,C,Taxi driver,<=5 years,RENT,47564.0,2013-07-24,0,Debt consolidation,14.0,2014-05-26,
307,6936.0,11.7502,C,Secretary,<=5 years,MORTGAGE,121250.0,2015-12-03,0,Debt consolidation,13.0,2016-01-12,
308,5264.0,14.2051,D,Dentist,<=5 years,RENT,45790.0,2014-07-21,0,Home improvements,9.0,2016-01-22,
309,22080.0,12.9865,C,Taxi driver,<=5 years,MORTGAGE,203700.0,2015-11-16,0,Debt consolidation,12.0,2016-01-27,
310,11160.0,11.1839,C,Accountant,<=5 years,RENT,33120.0,2015-03-19,0,Debt consolidation,8.0,2016-01-23,
311,1456.0,12.0442,C,Teacher,>5 years,MORTGAGE,66500.0,2015-08-22,0,Debt consolidation,15.0,2016-01-11,
312,14175.0,22.3003,E,Teacher,>5 years,RENT,64600.0,2015-11-26,0,Other,20.0,2016-01-14,
313,4650.0,10.3306,B,Teacher,<=5 years,MORTGAGE,32550.0,2015-08-25,0,Other,15.0,2016-01-05,
314,14550.0,10.6076,B,Software developer,<=5 years,RENT,70080.0,2015-02-09,0,Debt consolidation,7.0,2016-01-06,
315,3880.0,8.188,A,Teacher,<=5 years,RENT,14720.0,2014-04-02,0,Debt consolidation,7.0,2016-01-06,
316,6000.0,13.2905,C,Teacher,>5 years,MORTGAGE,69750.0,2015-06-11,0,Other,15.0,2016-01-10,
317,16000.0,10.6603,B,Secretary,<=5 years,MORTGAGE,121600.0,2015-04-15,0,Debt consolidation,9.0,2016-01-22,
318,7440.0,12.0807,C,Statistician,>5 years,MORTGAGE,25480.0,2014-05-02,0,Debt consolidation,9.0,2015-12-19,
319,22770.0,7.5744,A,Accountant,>5 years,OWNER,116400.0,2015-08-19,0,Debt consolidation,12.0,2016-01-06,
320,19200.0,8.544,A,Civil Servant,>5 years,MORTGAGE,88076.0,2013-11-01,0,Debt consolidation,14.0,2015-03-23,
321,7056.0,13.0272,C,Software developer,>5 years,MORTGAGE,44180.0,2014-02-03,0,Debt consolidation,14.0,2014-12-23,
322,19000.0,12.4641,C,Dentist,<=5 years,MORTGAGE,56400.0,2015-11-16,0,Debt consolidation,12.0,2015-12-01,
323,5700.0,13.1136,C,Accountant,>5 years,RENT,28710.0,2015-01-07,0,Other,5.0,2016-01-11,
324,11172.0,10.9109,B,Nurse,<=5 years,MORTGAGE,57000.0,2014-12-23,0,Debt consolidation,19.0,2016-01-22,
325,4850.0,16.7808,D,Other,<=5 years,RENT,23040.0,2014-09-23,0,Debt consolidation,3.0,2016-01-17,
326,13248.0,10.4405,B,Accountant,>5 years,MORTGAGE,156420.0,2013-10-07,0,Debt consolidation,21.0,2015-06-07,
327,11160.0,12.861600000000001,C,Dentist,<=5 years,MORTGAGE,57000.0,2014-10-08,0,Debt consolidation,16.0,2015-12-16,
328,7820.0,12.3234,B,Software developer,>5 years,MORTGAGE,27260.0,2012-04-18,0,Debt consolidation,11.0,2015-04-22,
329,7520.0,13.68,C,Nurse,<=5 years,OWNER,23750.0,2013-07-25,0,Debt consolidation,8.0,2015-10-14,
330,9700.0,7.6074,B,Software developer,<=5 years,MORTGAGE,38220.0,2015-09-16,0,Debt consolidation,9.0,2015-12-07,
331,26040.0,18.6102,E,Secretary,>5 years,MORTGAGE,69680.0,2014-06-09,0,Debt consolidation,10.0,2016-01-13,
332,2910.0,14.0125,E,Nurse,<=5 years,RENT,37050.0,2008-09-18,0,Health,12.0,2011-10-11,
333,32550.0,10.8801,B,Civil Servant,>5 years,MORTGAGE,105800.0,2015-07-25,0,Debt consolidation,13.0,2016-01-16,
334,14400.0,9.5904,B,Secretary,>5 years,RENT,33600.0,2015-10-14,0,Debt consolidation,8.0,2015-12-05,
335,5264.0,13.1967,C,Statistician,<=5 years,RENT,24500.0,2015-06-15,0,Other,8.0,2016-01-17,
336,7520.0,13.5135,C,Dentist,>5 years,OWNER,87300.0,2014-02-12,0,Home improvements,7.0,2015-08-17,
337,1900.0,13.0107,C,Bus driver,>5 years,RENT,25740.0,2015-07-24,0,Other,9.0,2015-08-21,
338,3680.0,15.638399999999999,D,Bus driver,>5 years,MORTGAGE,48000.0,2014-09-09,0,Car purchase,9.0,2015-12-09,
339,23760.0,13.624500000000001,C,Bus driver,<=5 years,MORTGAGE,98112.0,2015-06-11,0,Debt consolidation,13.0,2016-01-19,
340,14100.0,16.8201,D,Dentist,>5 years,RENT,38220.0,2015-10-23,0,Other,9.0,2016-01-16,
341,2772.0,11.0865,B,Nurse,>5 years,MORTGAGE,53350.0,2014-07-25,0,Debt consolidation,16.0,2015-06-03,
342,6912.0,12.8155,C,Dentist,<=5 years,RENT,36100.0,2012-02-15,0,Debt consolidation,12.0,2015-02-23,
343,19560.0,5.668200000000001,A,,>5 years,MORTGAGE,56840.0,2013-07-23,0,Debt consolidation,11.0,2016-01-22,
344,4850.0,9.7,B,,>5 years,MORTGAGE,46000.0,2011-04-25,0,Home improvements,5.0,2014-04-19,
345,21600.0,16.4312,D,Secretary,<=5 years,MORTGAGE,58800.0,2015-09-14,0,Debt consolidation,9.0,2016-01-22,
346,13104.0,9.6903,B,Nurse,<=5 years,MORTGAGE,65800.0,2015-05-16,0,Debt consolidation,11.0,2016-01-26,
347,14550.0,7.5256,B,Statistician,>5 years,MORTGAGE,106400.0,2015-02-03,0,Debt consolidation,15.0,2016-01-18,
348,3760.0,18.1424,D,Accountant,>5 years,RENT,32200.0,2013-02-22,0,Other,5.0,2014-06-19,
349,11280.0,7.69,A,Statistician,<=5 years,RENT,57960.0,2014-08-20,0,Debt consolidation,13.0,2016-01-25,
350,9600.0,15.8,C,Bus driver,>5 years,MORTGAGE,80000.0,2012-12-20,0,Other,15.0,2015-12-12,
351,35000.0,19.2606,E,Civil Servant,>5 years,MORTGAGE,84630.0,2015-03-09,0,Debt consolidation,26.0,2015-12-10,
352,5880.0,11.921299999999999,C,Dentist,>5 years,RENT,19600.0,2015-06-24,0,Debt consolidation,4.0,2016-01-08,
353,18800.0,6.897,A,Other,>5 years,RENT,61750.0,2015-07-19,0,Debt consolidation,10.0,2015-12-08,
354,4650.0,12.1824,C,Taxi driver,>5 years,RENT,45570.0,2015-06-24,0,Debt consolidation,8.0,2016-01-02,
355,12000.0,11.9784,C,Other,>5 years,OWNER,91000.0,2015-12-06,0,Debt consolidation,12.0,2016-01-10,2.0
356,1860.0,14.99,C,,,MORTGAGE,16360.0,2014-07-05,0,Debt consolidation,21.0,2015-03-26,
357,24700.0,5.52,D,Civil Servant,>5 years,MORTGAGE,72750.0,2014-04-18,0,Debt consolidation,17.0,2015-12-08,
358,19950.0,18.4632,E,Software developer,>5 years,MORTGAGE,104650.0,2015-03-04,0,Debt consolidation,13.0,2015-12-21,
359,23280.0,8.8032,B,Taxi driver,<=5 years,MORTGAGE,137200.0,2015-07-22,0,Debt consolidation,11.0,2016-01-13,
360,9532.25,14.4102,E,Other,<=5 years,RENT,24840.0,2007-09-21,0,Debt consolidation,11.0,2010-02-21,
361,18200.0,5.909400000000001,A,Civil Servant,>5 years,OWNER,79200.0,2014-11-02,0,Debt consolidation,24.0,2015-10-02,
362,9765.0,14.3904,C,Dentist,<=5 years,RENT,65280.0,2014-10-08,0,Debt consolidation,8.0,2016-01-06,
363,18400.0,7.634900000000001,A,Other,>5 years,MORTGAGE,64350.0,2014-09-12,0,Debt consolidation,12.0,2015-12-25,
364,9500.0,14.2051,C,Other,>5 years,RENT,113850.0,2014-04-04,0,Debt consolidation,13.0,2015-05-27,
365,17540.25,17.9838,E,Software developer,>5 years,OWNER,40320.0,2014-11-05,0,Debt consolidation,7.0,2016-01-21,
366,9900.0,10.857000000000001,B,,,RENT,31360.0,2013-09-10,0,Debt consolidation,18.0,2014-12-13,
367,24250.0,5.2136000000000005,A,Secretary,<=5 years,MORTGAGE,171000.0,2015-11-18,0,Debt consolidation,12.0,2016-01-14,
368,19800.0,7.771,B,Accountant,>5 years,MORTGAGE,150000.0,2015-10-18,0,Debt consolidation,9.0,2016-01-09,
369,5820.0,21.996,E,Other,>5 years,OWNER,34560.0,2013-11-10,0,Debt consolidation,12.0,2016-01-23,
370,27720.0,12.4306,C,Statistician,>5 years,MORTGAGE,67000.0,2015-01-18,0,Debt consolidation,8.0,2015-07-20,
371,16740.0,17.622500000000002,D,Nurse,>5 years,RENT,50251.2,2012-04-26,0,Other,9.0,2014-10-16,
372,10370.25,16.598399999999998,D,Secretary,>5 years,RENT,62370.0,2014-10-26,0,Debt consolidation,12.0,2015-03-06,
373,6650.0,12.7038,C,Teacher,>5 years,RENT,46733.76,2015-01-07,0,Debt consolidation,14.0,2015-05-09,
374,5580.0,15.060500000000001,D,Dentist,>5 years,MORTGAGE,42780.0,2015-04-16,0,Debt consolidation,10.0,2016-01-26,
375,6650.0,14.09,B,Accountant,<=5 years,RENT,36800.0,2013-03-15,0,Debt consolidation,13.0,2015-12-01,
376,19320.0,6.2228,A,Taxi driver,>5 years,MORTGAGE,83720.0,2013-05-23,0,Debt consolidation,14.0,2014-11-08,
377,4950.0,5.4873,A,Bus driver,>5 years,MORTGAGE,91000.0,2012-11-01,0,Other,6.0,2013-07-02,
378,8722.0,13.141200000000001,C,Teacher,<=5 years,RENT,60800.0,2014-09-23,1,Debt consolidation,11.0,2015-02-01,
379,16000.0,11.5104,B,Bus driver,>5 years,MORTGAGE,88320.0,2015-02-03,0,Other,17.0,2016-01-22,
380,3800.0,7.1708,A,Secretary,<=5 years,MORTGAGE,44100.0,2010-08-04,0,Other,17.0,2012-01-02,
381,6768.0,11.5526,C,Accountant,<=5 years,RENT,23920.0,2015-09-05,0,Debt consolidation,16.0,2015-12-20,
382,10687.5,13.0107,C,Secretary,>5 years,MORTGAGE,43200.0,2015-06-24,0,Debt consolidation,13.0,2016-01-04,
383,23250.0,22.3003,E,Other,<=5 years,MORTGAGE,47380.0,2015-10-08,0,Debt consolidation,10.0,2016-01-20,
384,32550.0,11.798399999999999,C,Civil Servant,>5 years,MORTGAGE,105930.0,2015-10-13,0,Debt consolidation,16.0,2016-01-26,
385,20000.0,11.8209,C,Bus driver,>5 years,RENT,72000.0,2014-10-23,0,Debt consolidation,15.0,2015-07-05,
386,3680.0,8.1081,A,Secretary,>5 years,RENT,36000.0,2015-01-09,0,Debt consolidation,3.0,2016-01-24,
387,2000.0,9.4766,B,Dentist,<=5 years,MORTGAGE,88200.0,2014-03-07,0,Debt consolidation,11.0,2015-02-03,
388,7280.0,15.605400000000001,C,Teacher,>5 years,RENT,80360.0,2013-09-20,0,Debt consolidation,11.0,2016-01-21,
389,24000.0,7.3055,A,Bus driver,<=5 years,RENT,95680.0,2014-08-14,0,Debt consolidation,14.0,2016-01-09,
390,12610.0,5.9708000000000006,A,Statistician,>5 years,OWNER,93000.0,2015-01-25,0,Debt consolidation,13.0,2016-01-10,
391,16544.0,9.3216,B,Dentist,<=5 years,RENT,47000.0,2013-08-20,1,Debt consolidation,7.0,2016-01-07,
392,3840.0,10.64,B,Accountant,<=5 years,MORTGAGE,47000.0,2013-08-05,0,Debt consolidation,5.0,2016-01-02,
393,20727.0,16.310399999999998,D,Software developer,>5 years,RENT,47500.0,2015-02-25,0,Debt consolidation,17.0,2015-12-02,
394,4900.0,9.612900000000002,B,Dentist,>5 years,MORTGAGE,120900.0,2013-07-23,0,Debt consolidation,26.0,2015-02-06,
395,28200.0,20.09,E,Statistician,>5 years,RENT,180000.0,2014-01-12,0,Debt consolidation,30.0,2016-01-22,
396,13950.0,12.29,C,Nurse,<=5 years,RENT,45000.0,2015-02-14,0,Debt consolidation,14.0,2015-12-03,
397,18400.0,6.934200000000001,A,Nurse,<=5 years,MORTGAGE,92070.0,2013-10-10,0,Debt consolidation,8.0,2014-10-17,
398,19800.0,7.718800000000001,A,Taxi driver,<=5 years,RENT,59280.0,2014-08-06,0,Debt consolidation,16.0,2015-12-18,
399,6700.0,11.0308,B,,<=5 years,RENT,46080.0,2011-05-04,0,Other,7.0,2014-06-21,
400,7600.0,9.1908,B,Other,<=5 years,RENT,60450.0,2015-04-14,0,Debt consolidation,8.0,2016-01-24,
401,8160.0,10.6603,B,Dentist,>5 years,RENT,55800.0,2014-01-07,0,Debt consolidation,16.0,2016-01-17,
402,19400.0,7.3377,A,Civil Servant,<=5 years,MORTGAGE,73500.0,2015-09-19,0,Debt consolidation,15.0,2016-01-26,
403,22750.0,14.5403,C,Other,<=5 years,RENT,64400.0,2014-11-23,0,Debt consolidation,15.0,2015-11-25,
404,10000.0,12.7968,C,Nurse,>5 years,RENT,47040.0,2015-04-23,0,Debt consolidation,6.0,2015-12-11,
405,6580.0,18.4591,E,Civil Servant,<=5 years,OWNER,42588.0,2011-11-23,0,Moving home,4.0,2013-10-24,
406,4950.0,12.5631,C,Accountant,>5 years,MORTGAGE,75200.0,2015-09-04,0,Home improvements,8.0,2016-01-08,
407,4900.0,5.4873,A,Secretary,>5 years,MORTGAGE,39276.96,2011-09-03,0,Car purchase,13.0,2014-10-27,
408,5432.0,10.8801,B,Nurse,>5 years,MORTGAGE,99840.0,2014-10-17,0,Home improvements,15.0,2016-01-13,
409,22750.0,8.8032,B,Accountant,>5 years,MORTGAGE,130900.0,2015-10-27,0,Debt consolidation,11.0,2016-01-16,
410,7520.0,13.7352,C,Other,>5 years,MORTGAGE,117500.0,2014-02-05,0,Debt consolidation,10.0,2016-01-16,
411,16320.0,12.870800000000001,C,Dentist,>5 years,MORTGAGE,96040.0,2015-10-05,0,Debt consolidation,14.0,2015-12-27,
412,33950.0,23.598399999999998,E,Nurse,>5 years,OWNER,84480.0,2014-04-09,0,Debt consolidation,41.0,2016-01-01,
413,17100.0,13.1836,C,Civil Servant,<=5 years,RENT,76000.0,2012-07-12,0,Debt consolidation,8.0,2015-02-23,
414,8326.5,18.3645,E,Other,<=5 years,MORTGAGE,29109.0,2015-07-11,0,Debt consolidation,16.0,2015-12-11,
415,5760.0,14.5306,C,,,OWNER,44160.0,2013-12-24,0,Other,8.0,2015-11-21,
416,10985.25,19.19,E,Accountant,>5 years,OWNER,26730.0,2015-08-10,0,Other,8.0,2015-12-24,
417,4650.0,8.3447,B,Nurse,<=5 years,MORTGAGE,101200.0,2015-11-02,0,Debt consolidation,11.0,2015-12-08,
418,13870.0,12.8856,C,Software developer,>5 years,OWNER,34580.0,2014-03-03,0,Debt consolidation,10.0,2016-01-23,
419,27244.0,21.264,E,Bus driver,>5 years,RENT,73470.0,2014-06-27,0,Debt consolidation,17.0,2015-10-06,
420,23000.0,6.24,A,Nurse,>5 years,OWNER,77600.0,2015-11-08,0,Debt consolidation,8.0,2016-01-09,
421,5593.0,8.9931,B,Accountant,>5 years,RENT,99360.0,2014-04-15,0,Debt consolidation,11.0,2016-01-18,
422,14880.0,10.8531,B,Statistician,>5 years,MORTGAGE,59400.0,2014-10-16,0,Debt consolidation,8.0,2015-12-13,
423,17460.0,16.1405,D,Accountant,>5 years,MORTGAGE,68600.0,2014-01-07,0,Debt consolidation,8.0,2015-03-08,
424,18179.0,13.53,B,Teacher,<=5 years,RENT,44100.0,2014-01-11,0,Debt consolidation,5.0,2016-01-14,
425,10120.0,7.8111,A,Teacher,<=5 years,RENT,47201.7,2015-09-02,0,Debt consolidation,10.0,2016-01-11,
426,21825.0,7.5256,B,Nurse,<=5 years,MORTGAGE,103550.0,2015-05-01,0,Debt consolidation,19.0,2015-12-15,
427,11830.0,9.744,B,Accountant,>5 years,MORTGAGE,52250.0,2014-08-26,0,Debt consolidation,8.0,2016-01-01,
428,14700.0,9.390600000000001,B,Software developer,>5 years,MORTGAGE,73884.0,2015-06-18,0,Debt consolidation,22.0,2015-12-27,
